Malzy,02120,49.9,3.733333
Proisy,02120,49.9,3.733333
Romery,02120,49.9,3.733333
Marly-Gomont,02120,49.9,3.8
Monceau-sur-Oise,02120,49.9,3.7
Noyales,02120,49.9,3.55
Proix,02120,49.9,3.566667
Puisieux-et-Clanlieu,02120,49.85,3.666667
Sains-Richaumont,02120,49.816667,3.7
Tupigny,02120,49.95,3.6
Villers-lès-Guise,02120,49.9,3.683333
Wiège-Faty,02120,49.883333,3.733333
Coulonges-Cohan,02130,49.2333,3.45
Arcy-Sainte-Restitue,02130,49.25,3.466667
Beuvardes,02130,49.15,3.483333
Bruyères-sur-Fère,02130,49.183333,3.433333
Cierges,02130,49.166667,3.6
Courmont,02130,49.15,3.566667
Cramaille,02130,49.233333,3.45
Dravegny,02130,49.233333,3.633333
Fère-en-Tardenois,02130,49.2,3.516667
Fresnes-en-Tardenois,02130,49.15,3.55
Goussancourt,02130,49.166667,3.666667
Loupeigne,02130,49.25,3.533333
Mareuil-en-Dôle,02130,49.25,3.55
Ronchères,02130,49.15,3.6
Saponay,02130,49.216667,3.483333
Sergy,02130,49.183333,3.566667
Seringes-et-Nesles,02130,49.2,3.533333
Vézilly,02130,49.183333,3.7
Villeneuve-sur-Fère,02130,49.183333,3.466667
Villers-Agron-Aiguizy,02130,49.15,3.7
Villers-sur-Fère,02130,49.183333,3.533333
Franqueville,02140,49.7833,3.93333
Saint-Pierre-lès-Franqueville,02140,49.7833,3.93333
Dagny-Lambercy,02140,49.766667,4.033333
Bancigny,02140,49.8,4.016667
Plomion,02140,49.8,4.016667
Braye-en-Thiérache,02140,49.783333,3.966667
Burelles,02140,49.783333,3.9
Fontaine-lès-Vervins,02140,49.85,3.9
Gercy,02140,49.816667,3.866667
Gronard,02140,49.783333,3.883333
Harcigny,02140,49.8,3.983333
Hary,02140,49.783333,3.933333
Haution,02140,49.85,3.833333
Houry,02140,49.783333,3.85
Jeantes,02140,49.8,4.05
La Bouteille,02140,49.866667,3.966667
Laigny,02140,49.85,3.866667
Landouzy-la-Cour,02140,49.85,3.983333
Landouzy-la-Ville,02140,49.866667,4.05
La Vallée-au-Blé,02140,49.866667,3.783333
Lemé,02140,49.833333,3.766667
Le Sourd,02140,49.866667,3.75
Lugny,02140,49.783333,3.816667
Marfontaine,02140,49.8,3.783333
Nampcelles-la-Cour,02140,49.783333,4
Prisces,02140,49.783333,3.866667
Rogny,02140,49.766667,3.816667
Rougeries,02140,49.8,3.8
Saint-Gobert,02140,49.8,3.816667
Thenailles,02140,49.816667,3.95
Vervins,02140,49.833333,3.9
Voharies,02140,49.783333,3.8
Voulpaix,02140,49.833333,3.833333
Lappion,02150,49.616667,3.966667
La Selve,02150,49.566667,4
Nizy-le-Comte,02150,49.566667,4.05
Sissonne,02150,49.566667,3.9
La Ville-aux-Bois-lès-Pontavert,02160,49.3833,3.68333
Longueval-Barbonval,02160,49.3833,3.68333
Beaurieux,02160,49.4,3.733333
Bouffignereux,02160,49.366667,3.85
Bourg-et-Comin,02160,49.4,3.65
Chaudardes,02160,49.383333,3.783333
Concevreux,02160,49.383333,3.783333
Craonne,02160,49.433333,3.783333
Craonnelle,02160,49.433333,3.766667
Cuiry-lès-Chaudardes,02160,49.383333,3.766667
Cuissy-et-Geny,02160,49.416667,3.7
Paissy,02160,49.416667,3.7
Gernicourt,02160,49.4,3.866667
Guyencourt,02160,49.35,3.833333
Jumigny,02160,49.416667,3.716667
Maizy,02160,49.383333,3.733333
Meurival,02160,49.35,3.766667
Moulins,02160,49.416667,3.683333
Moussy-Verneuil,02160,49.416667,3.633333
Muscourt,02160,49.366667,3.75
OEuilly,02160,49.383333,3.683333
Oulches-la-Vallée-Foulon,02160,49.433333,3.75
Pargnan,02160,49.4,3.7
Pontavert,02160,49.416667,3.816667
Roucy,02160,49.366667,3.816667
Vassogne,02160,49.416667,3.733333
Vendresse-Beaulne,02160,49.433333,3.666667
Blanzy-lès-Fismes,02160,49.333333,3.666667
Glennes,02160,49.35,3.716667
Merval,02160,49.35,3.7
Perles,02160,49.316667,3.65
Pont-Arcy,02160,49.383333,3.616667
Viel-Arcy,02160,49.383333,3.616667
Révillon,02160,49.366667,3.7
Serval,02160,49.35,3.683333
Soupir,02160,49.416667,3.6
Vauxcéré,02160,49.35,3.633333
Villers-en-Prayères,02160,49.383333,3.666667
Barzy-en-Thiérache,02170,50.033333,3.75
Esquéhéries,02170,49.983333,3.75
Fontenelle,02170,50.033333,3.866667
Le Nouvion-en-Thiérache,02170,50.016667,3.783333
Leschelles,02170,49.966667,3.766667
Aguilcourt,02190,49.4,3.966667
Amifontaine,02190,49.483333,3.916667
Berry-au-Bac,02190,49.4,3.9
Bertricourt,02190,49.383333,4
Condé-sur-Suippe,02190,49.416667,3.95
Evergnicourt,02190,49.433333,4.033333
Neufchâtel-sur-Aisne,02190,49.433333,4.033333
Guignicourt,02190,49.433333,3.966667
Juvincourt-et-Damary,02190,49.45,3.9
La Malmaison,02190,49.516667,3.983333
Lor,02190,49.533333,4.05
Menneville,02190,49.416667,4
Orainville,02190,49.383333,4.016667
Pignicourt,02190,49.416667,4.033333
Prouvais,02190,49.466667,3.983333
Proviseux-et-Plesnoy,02190,49.466667,4
Variscourt,02190,49.416667,3.983333
Vauxrezis,02200,49.3667,3.38333
Belleu,02200,49.366667,3.333333
Soissons,02200,49.366667,3.333333
Berzy-le-Sec,02200,49.333333,3.316667
Billy-sur-Aisne,02200,49.366667,3.383333
Venizel,02200,49.366667,3.383333
Courmelles,02200,49.35,3.316667
Cuisy-en-Almont,02200,49.416667,3.25
Mercin-et-Vaux,02200,49.383333,3.283333
Missy-aux-Bois,02200,49.333333,3.25
Noyant-et-Aconin,02200,49.333333,3.333333
Pasly,02200,49.4,3.3
Pernant,02200,49.383333,3.233333
Ploisy,02200,49.333333,3.3
Pommiers,02200,49.4,3.266667
Saconin-et-Breuil,02200,49.366667,3.25
Septmonts,02200,49.333333,3.35
Rozières-sur-Crise,02200,49.333333,3.35
Vauxbuin,02200,49.366667,3.3
Villeneuve-Saint-Germain,02200,49.383333,3.35
Acy,02200,49.35,3.416667
Ambrief,02200,49.316667,3.4
Buzancy,02200,49.316667,3.35
Chacrise,02200,49.3,3.4
Chaudun,02200,49.316667,3.266667
Nampteuil-sous-Muret,02200,49.3,3.416667
Parcy-et-Tigny,02210,49.2667,3.4
Armentières-sur-Ourcq,02210,49.183333,3.383333
Beugneux,02210,49.233333,3.416667
Billy-sur-Ourcq,02210,49.216667,3.3
Brécy,02210,49.15,3.433333
Breny,02210,49.183333,3.35
Chouy,02210,49.2,3.25
Coincy,02210,49.166667,3.416667
Droizy,02210,49.283333,3.383333
Grand-Rozoy,02210,49.233333,3.383333
Grisolles,02210,49.15,3.35
Hartennes-et-Taux,02210,49.266667,3.35
La Croix-sur-Ourcq,02210,49.166667,3.35
Latilly,02210,49.15,3.316667
Launoy,02210,49.266667,3.4
Le Plessier-Huleu,02210,49.233333,3.35
Montgru-Saint-Hilaire,02210,49.183333,3.333333
Muret-et-Crouttes,02210,49.283333,3.416667
Nanteuil-Notre-Dame,02210,49.2,3.4
Oulchy-la-Ville,02210,49.216667,3.35
Oulchy-le-Château,02210,49.2,3.35
Rocourt-Saint-Martin,02210,49.15,3.383333
Rozet-Saint-Albin,02210,49.2,3.3
Saint-Rémy-Blanzy,02210,49.233333,3.3
